EVENT_TIME,SL_DEPTH,DSL_VAL,FLOW_VAL,G1_ELEVATION,USL_VAL,hu,hd,Cd,Q_MI,SL_DEPTH_COR,Vg,Vu,Area_ch,Vc,V,h,G1_ANGLE,Vg_hor,Cc,Vg_d,DDSL_VAL,HL,WS
2021-03-07 23:05:00,0.507,8.9288066,295.5889888888888,8.7295,9.3110566,0.5815566000000008,0.1993065999999999,0.6871710724160038,3.372956007205999,9.005375166666667,1.5474588381169045,0.6796800835668341,7.852839599999998,0.4295205529482609,0.20013517693091296,-0.07656856666666734,27.33527931334995,1.3746613134908938,0.6937204456394421,2.230666326535212,9.252282265384615,-0.10152433461538485,-2.668883664968056e-05
2021-03-07 23:35:00,0.521,8.928123,307.2445875,8.68,9.28453125,0.6045312500000009,0.24812299999999965,0.6722752320383071,3.497301462994426,9.019375166666668,1.5435287801406066,0.7191436683080865,7.8487379999999956,0.4455877445513442,0.20737800503332923,-0.0912521666666688,25.579383611173895,1.3922443490273522,0.6902153541740389,2.236300266005678,9.253441303846154,-0.09968169615384531,-2.6204441680821584e-05
2021-03-07 23:50:00,0.526,8.9338574,315.2509181818181,8.6378,9.2633281,0.6255281000000004,0.29605740000000047,0.6563407909031991,3.5938293944883823,9.024375166666667,1.532890209638466,0.7512691292652347,7.883144400000004,0.45588780467961243,0.21155568154456272,-0.09051776666666633,24.102597580337843,1.3992461946891899,0.6868031626218828,2.2319207206132123,9.254020823076923,-0.10483657692307807,-2.7559562808380146e-05
2021-03-08 00:05:00,0.533,8.9389121,321.5058333333334,8.607666666666667,9.2474697,0.6398030333333331,0.3312454333333328,0.6436857548642503,3.6458698809829566,9.031375166666667,1.5203909922153862,0.7717367332765558,7.913472599999997,0.4607168136252798,0.21312455988194465,-0.09246306666666726,23.058478205420755,1.3989202347184033,0.6841112003724851,2.222432539311684,9.254600342307691,-0.10931175769230811,-2.873600359945008e-05
2021-03-08 00:10:00,0.535,8.9465752,323.01201875,8.593250000000001,9.2443364,0.6510863999999987,0.3533251999999987,0.6360185118488844,3.6981584662371936,9.033375166666668,1.5154698853694986,0.7847556405538229,7.959451199999998,0.46462480556915714,0.21415170747546283,-0.08679996666666767,22.56181623428526,1.3994850934232796,0.6827441768224264,2.2196745674531826,9.254793515384614,-0.11678168461538546,-3.0699706786378934e-05
2021-03-08 00:15:00,0.537,8.954318350000001,323.96525882352944,8.5744,9.2372568,0.6628568000000001,0.3799183500000005,0.6260379535024654,3.739280645409345,9.035375166666668,1.5051118100140284,0.7979749424503081,8.005910100000007,0.4670650305465386,0.21436423121519904,-0.08105681666666698,21.915103724074967,1.3963492675689937,0.680876585614401,2.210550108219486,9.254986688461537,-0.12433166153846392,-3.268445361158358e-05
2021-03-08 00:30:00,0.541,8.9619121,323.92603333333335,8.5485,9.2216787,0.6731786999999994,0.4134120999999986,0.6114478533530289,3.737771931243378,9.039375166666668,1.4814358498914706,0.8077170680625936,8.051472599999995,0.46423457135572693,0.21189844342563494,-0.07746306666666847,21.031261066942335,1.3827496436255327,0.6781568774487006,2.184503171986978,9.255566207692308,-0.1313458923076915,-3.452836285691154e-05
2021-03-08 04:20:00,0.535,8.959805999999999,297.53814,8.682,9.2828535,0.6008534999999995,0.2778059999999982,0.6592722957088244,3.3984082049647837,9.033375166666668,1.5090629830243933,0.6997131813670656,8.038835999999991,0.42274879161171935,0.1978996623692581,-0.0735691666666689,25.649818199064285,1.3603546208065358,0.6903671340949386,2.1858847394332486,9.272682876923076,-0.11212312307692257,-2.9475058642724125e-05
2021-03-08 08:25:00,0.501,8.9313027,263.41008571428574,8.743,9.2825195,0.539519499999999,0.1883026999999995,0.6858764269789853,3.0082534305514965,8.999375166666667,1.4876737237578805,0.6195421864394853,7.867816199999998,0.3823492255133638,0.1828880116771274,-0.068072466666667,27.818938788465687,1.3157384596039505,0.694588276368335,2.1418065555845605,9.2763604,-0.07994230000000008,-2.1015325972660378e-05
2021-03-08 09:15:00,0.49,8.9212695,251.32756666666668,8.7985,9.3079766,0.5094765999999993,0.12276949999999864,0.7056035687238207,2.8399124794940063,8.988375166666668,1.4872402554367659,0.5736014617693107,7.807616999999995,0.3637361411931461,0.17424517058776745,-0.06710566666666828,29.830770281679634,1.290178589587082,0.6977823082493493,2.131381432080258,9.2729626,-0.07330689999999968,-1.927100420609876e-05
2021-03-08 21:20:00,0.491,8.9191787,270.123125,8.756666666666666,9.297848649999999,0.5411819833333329,0.16251203333333386,0.6954094146640384,3.064173734513281,8.989375166666667,1.5106730216325883,0.6236791882993387,7.795072199999998,0.39309112935647755,0.18641622526739576,-0.07019646666666723,28.310773937374485,1.3299786873082349,0.6954298454082076,2.172286725407714,9.265590919417477,-0.07858778058252297,-2.0659248312966082e-05
2021-03-09 02:45:00,0.501,8.921123,292.81507999999997,8.7005,9.2827617,0.5822617000000001,0.2206229999999998,0.6794871614970043,3.3413072739076064,8.999375166666667,1.5310825609296257,0.688005159256704,7.8067379999999975,0.42800299867980807,0.20067236091724827,-0.07825216666666712,26.303334087451532,1.3725552619519161,0.6917299143582611,2.2134109413933,9.253410643478261,-0.0927123565217382,-2.4372333470488487e-05
2021-03-09 03:35:00,0.512,8.9252539,301.87888000000004,8.668333333333333,9.2676191,0.5992857666666662,0.2569205666666665,0.6678640317584329,3.4292316567474423,9.010375166666668,1.526733653997615,0.714458927195262,7.8315233999999965,0.4378754274995136,0.20480718385709448,-0.0851212666666683,25.1693350306234,1.381777624824399,0.6893123528432705,2.214864781836791,9.255296469565218,-0.09495743043478128,-2.496252114479003e-05
2021-03-09 19:10:00,0.522,8.9519531,282.71139999999997,8.706000000000001,9.2791162,0.5731161999999994,0.24595309999999948,0.6677558381326449,3.2065612894098567,9.020375166666668,1.4927850549940274,0.6621225692665773,7.991718600000004,0.4012355101454467,0.18990070422738511,-0.06842206666666684,26.498330473000216,1.3359640482919959,0.6921209288920392,2.1568269252942645,9.27241725,-0.1045358500000006,-2.7480507360673132e-05
2021-03-09 19:45:00,0.514,8.943737800000001,269.85716666666667,8.7585,9.3036318,0.5451318,0.18523780000000123,0.6877619435197595,3.0637141426462198,9.012375166666667,1.4995023199619075,0.6208466169395352,7.942426800000005,0.385740305802531,0.18338279392301476,-0.06863736666666576,28.376924143625416,1.3193222096849178,0.695539949380229,2.155882377853437,9.275482028571428,-0.09325577142857283,-2.4515187021181082e-05
